"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3"
"Sebastes mentella",-49.8223,51.9823,0.859,0.864185110663984,1.8234184547206,0.553551500549907,"Malin","Microsatellite",357659.389128693,0.845242017381303,1.67390002104041,0.435050051741381,"A117_P7","Sebastes mentella","A117","P7","LAT","O","0.107436375",11.96035,"km/year",10,6.006578,NA,0.0487706,1995,2004,"CONTINUOUS","OPPORTUNISTIC","no",17,159,"large","abundance-based",3.36163674407444,"vertebrate","N",11.96035,6.006578,"pos","A117_P7","Pinsky_al_2013_Science","10.1126/science.1239352",-51.66335,48.98899,234486.71,917.6,NA,NA,NA,NA,917.6,10,2.30258509299405,"very_large",4,"RAW","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","(99,277]","S3779","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-51.66335308,48.98898776,-51.3033494996796,52.3992838551658,-52.6808831614287,43.7561471376803,"pos","pospos",-5.953772,-5.953772,0
"Antimora rostrata",-36.19,53.85,0.81,0.814889336016097,1.44973020328103,0.25738334182621,"Malin","Microsatellite",1201154.95631641,0.828013366741939,1.53811121317694,0.327430074272776,"A117_P7","Antimora rostrata","A117","P7","LAT","O","0.088704428",9.87502,"km/year",10,6.006578,NA,0.0487706,1995,2004,"CONTINUOUS","OPPORTUNISTIC","no",17,159,"large","abundance-based",3.36163674407444,"vertebrate","N",9.87502,6.006578,"pos","A117_P7","Pinsky_al_2013_Science","10.1126/science.1239352",-51.66335,48.98899,234486.71,917.6,NA,NA,NA,NA,917.6,10,2.30258509299405,"very_large",4,"RAW","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","(99,277]","S3765","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae","Antimora","Fish","M",-51.66335308,48.98898776,-51.3033494996796,52.3992838551658,-52.6808831614287,43.7561471376803,"pos","pospos",-3.868442,-3.868442,0
"Anarhichas lupus",-48.012207,50.485474,0.675,0.67907444668008,0.731595468388709,-0.311777292283213,"Malin","Microsatellite",311354.864518179,0.682274517015804,0.747698601815565,-0.299014687736934,"A117_P7","Anarhichas lupus","A117","P7","LAT","O","0.09645041",10.73734189325,"km/year",10,6.006578295,NA,0.0487706,1995,2004,"CONTINUOUS","OPPORTUNISTIC","no",17,159,"large","abundance-based",3.36163679990675,"vertebrate","N",10.73734189325,6.006578295,"pos","A117_P7","Pinsky_al_2013_Science","10.1126/science.1239352",-51.66335,48.98899,234486.71,917.6,NA,NA,NA,NA,917.6,10,2.30258509299405,"very_large",4,"RAW","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","(99,277]","S3772","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-51.66335308,48.98898776,-51.3033494996796,52.3992838551658,-52.6808831614287,43.7561471376803,"pos","pospos",-4.73076359825,-4.73076359825,0
"Anarhichas lupus",-59.264404,45.460131,0.675,0.679074446680081,0.73086750037201,-0.312354246325212,"Malin","Microsatellite",339251.015145101,0.681109734771225,0.741542569827322,-0.303893676177107,"A117_P8","Anarhichas lupus","A117","P8","LAT","O","-0.005145739",-0.572849394175,"km/year",42,2.125183624,NA,0.021209842,1970,2011,"CONTINUOUS","OPPORTUNISTIC","no",42,51,"large","abundance-based",2.17270668067658,"vertebrate","N",0.572849394175,2.125183624,"pos","A117_P8","Pinsky_al_2013_Science","10.1126/science.1239352",-62.9366,43.89246,78357.38,219.52,NA,NA,NA,NA,219.52,42,3.73766961828337,"very_large",4,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S3811","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-62.93660221,43.89246483,-60.8897559696622,44.8812906195665,-65.052144270042,42.8722108100809,"neg","negpos",2.698033018175,2.125183624,0
"Anarhichas lupus",-62.310076,47.754098,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"Malin","Microsatellite",683375.168231194,0.685025036789393,0.761032031932696,-0.288447222926228,"A196_P1","Anarhichas lupus","A196","P1","LAT","O","7301.9176",-0.203795960236909,"km/year",34.5,1.698053744,NA,0.021693645,1973,2006.5,"TWO","OPPORTUNISTIC","no",2,30,"small","abundance-based",2.50768096345634,"vertebrate","N",0.203795960236909,1.698053744,"pos","A196_P1","Kleisner_al_2016_PLoSONE","10.1371/journal.pone.0149220",-68.07695,43.13126,110965.43,398.7,NA,NA,NA,NA,398.7,2,0.693147180559945,"small",1,"RAW","abundance","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S19090","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,"neg","negpos",1.90184970423691,1.698053744,0
"Anarhichas lupus",-62.310076,47.754098,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"Malin","Microsatellite",683375.168231194,0.685025036789393,0.761032031932696,-0.288447222926228,"A196_P2","Anarhichas lupus","A196","P2","LAT","O","65389.1794",-0.376662321849373,"km/year",34.5,1.698053744,NA,0.021693645,1973,2006.5,"TWO","OPPORTUNISTIC","no",2,30,"small","abundance-based",2.50768096345634,"vertebrate","N",0.376662321849373,1.698053744,"pos","A196_P2","Kleisner_al_2016_PLoSONE","10.1371/journal.pone.0149220",-68.07695,43.13126,110965.43,398.7,NA,NA,NA,NA,398.7,2,0.693147180559945,"small",1,"RAW","abundance","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S19109","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,"neg","negpos",2.07471606584937,1.698053744,0
"Anarhichas lupus",1.281081,58.35563,0.78,0.784708249496982,1.26925756253873,0.114349009056203,"Malin","Microsatellite",685021.107637833,0.767063887198519,1.17282459512013,0.0379206645990157,"A47_P1","Anarhichas lupus","A47","P1","LAT","TE","0.079",8.794675,"km/year",25,5.648735309,NA,0.033565489,1977,2001,"CONTINUOUS","OPPORTUNISTIC","no",25,36,"small","abundance-based",4.33456093948929,"vertebrate","N",8.794675,5.648735309,"pos","A47_P1","Perry_al_2005_Science","10.1126/science.1111322",3.4103,56.81581,518977.17,862.36,NA,NA,NA,NA,862.36,25,3.2188758248682,"small",1,"RAW","abundance","(1.97e+03,1.99e+03]","[33.8,880]","(62.4,1.23e+04]","[1,99]","S27071","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",3.41029942,56.81581123,4.73417269511384,60.9273096593134,1.6663065419134,52.2063717408632,"pos","pospos",-3.145939691,-3.145939691,0
"Anarhichas lupus",-62.310076,47.754098,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"Malin","Microsatellite",903928.383090157,0.687126195861208,0.771346714807971,-0.280272278642535,"A53_P1","Anarhichas lupus","A53","P1","LAT","TE","0.025",2.783125,"km/year",40,1.1774613,NA,0.013955273,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.1897715918209,"vertebrate","N",2.783125,1.1774613,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27350","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"pos","pospos",-1.6056637,-1.6056637,0
"Anarhichas lupus",-62.310076,47.754098,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"Malin","Microsatellite",522969.983091894,0.683458545743526,0.75346095248904,-0.294447713039953,"A53_P1","Anarhichas lupus","A53","P1","LAT","LE","0",0,"km/year",40,1.1774613,NA,0.013955273,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.1897715918209,"vertebrate","N",0,1.1774613,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27322","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"neg","negpos",1.1774613,1.1774613,0
"Anarhichas lupus",-62.310076,47.754098,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"Malin","Microsatellite",731100.644869975,0.685608222875029,0.763896345162385,-0.286177099709946,"A53_P1","Anarhichas lupus","A53","P1","LAT","O","0",0,"km/year",40,1.1774613,NA,0.013955273,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.1897715918209,"vertebrate","N",0,1.1774613,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27340","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"neg","negpos",1.1774613,1.1774613,0
"Hippoglossus hippoglossus",-66.348,44.6657,0.86,0.865191146881288,1.81487440006266,0.546779874933291,"Malin","Microsatellite",285535.552177367,0.864701950518509,1.81242300290799,0.544837010048455,"A117_P8","Hippoglossus hippoglossus","A117","P8","LAT","O","0.00343074",0.3819271,"km/year",42,2.125184,NA,0.02120984,1970,2011,"CONTINUOUS","OPPORTUNISTIC","no",42,51,"large","abundance-based",2.17270667726051,"vertebrate","N",0.3819271,2.125184,"pos","A117_P8","Pinsky_al_2013_Science","10.1126/science.1239352",-62.9366,43.89246,78357.38,219.52,NA,NA,NA,NA,219.52,42,3.73766961828337,"very_large",4,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S3816","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","Fish","M",-62.93660221,43.89246483,-60.8897559696622,44.8812906195665,-65.052144270042,42.8722108100809,"pos","pospos",1.7432569,1.7432569,1.7432569
"Hippoglossus hippoglossus",-66.348,44.6657,0.86,0.865191146881288,1.81487440006266,0.546779874933291,"Malin","Microsatellite",82569.2947118661,0.865149316351245,1.81466478435386,0.546613743142221,"A53_P1","Hippoglossus hippoglossus","A53","P1","LAT","LE","0",0,"km/year",40,1.177461,NA,0.01395527,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.18977153898413,"vertebrate","N",0,1.177461,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27334","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"neg","negpos",1.177461,1.177461,0
"Hippoglossus hippoglossus",-66.348,44.6657,0.86,0.865191146881288,1.81487440006266,0.546779874933291,"Malin","Microsatellite",267844.926834551,0.864765491105973,1.81274140923144,0.545089364288061,"A53_P1","Hippoglossus hippoglossus","A53","P1","LAT","O","2.57",2.57,"km/year",40,1.177461,NA,0.01395527,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.18977153898413,"vertebrate","N",2.57,1.177461,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27324","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"pos","pospos",-1.392539,-1.392539,0
"Hippoglossus hippoglossus",-66.348,44.6657,0.86,0.865191146881288,1.81487440006266,0.546779874933291,"Malin","Microsatellite",441816.829385979,0.864068484629866,1.80924866107893,0.542321172392196,"A53_P1","Hippoglossus hippoglossus","A53","P1","LAT","TE","0.022",2.44915,"km/year",40,1.177461,NA,0.01395527,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",40,14,"small","abundance-based",2.18977153898413,"vertebrate","N",2.44915,1.177461,"pos","A53_P1","Nye_al_2009_MEPS","10.3354/meps08220",-68.61873,42.90333,81040.38,361.5,NA,NA,NA,NA,361.5,40,3.68887945411394,"small",1,"RAW","abundance","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S27321","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,"pos","pospos",-1.271689,-1.271689,0
"Tamias minimus",-118.239,37.563,0.82,0.824949698189135,1.51604615316576,0.309942320321553,"Lawrence & Fraser","Microsatellite",474905.447293616,0.79370188433733,1.34829590182482,0.176991169532913,"A119_P1","Tamias minimus","A119","P1","ELE","LE","-300",-3.75,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",3.75,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3899","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",4.851657,1.101657,0
"Tamias minimus",-118.239,37.563,0.82,0.824949698189135,1.51604615316576,0.309942320321553,"Lawrence & Fraser","Microsatellite",355579.640879003,0.794826441821136,1.35430456158833,0.181753357510997,"A119_P1","Tamias minimus","A119","P1","ELE","TE","0",0,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",0,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3914","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",1.101657,1.101657,0
"Tamias minimus",-118.239,37.563,0.82,0.824949698189135,1.51604615316576,0.309942320321553,"Lawrence & Fraser","Microsatellite",412452.201163772,0.794400756414598,1.3521050858505,0.180010153979928,"A119_P1","Tamias minimus","A119","P1","ELE","O","-150",-1.875,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",1.875,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3917","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",2.976657,1.101657,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2243149.68978627,0.725428639701777,1.0129519476659,-0.0887870588694069,"A119_P1","Peromyscus maniculatus","A119","P1","ELE","TE","0",0,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",0,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3884","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",1.101657,1.101657,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2201606.46492559,0.725457207521501,1.01307596870664,-0.0886887654841093,"A119_P1","Peromyscus maniculatus","A119","P1","ELE","O","0",0,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",0,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3913","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",1.101657,1.101657,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2154225.33084631,0.725488624929202,1.01321186361951,-0.0885810614126815,"A119_P1","Peromyscus maniculatus","A119","P1","ELE","LE","0",0,"m/year",80,-0.03859506,1.101657,0.005550816,1928,2007,"TWO","PROCESSED","no",2,20,"small","abundance-based",-1.7672180875847,"vertebrate","N",0,1.101657,"pos","A119_P1","Rowe_al_2010_GCB","10.1111/j.1365-2486.2009.02150.x",-115.40379,40.54964,1606.62,119.21,2039.6,1344.64,3384.24,1904.25,2039.6,2,0.693147180559945,"small",1,"BALANCED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S3887","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-115.40379074,40.54964321,-115.111507285233,41.0848463738611,-115.605179683995,40.0150980642243,"neg","negpos",1.101657,1.101657,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2604384.94025936,0.725319147982557,1.01251139253935,-0.089136222644674,"A128_P1","Peromyscus maniculatus","A128","P1","ELE","LE","-26",-0.4262295,"m/year",61,-0.2596684,3.181106,0.01724967,1925.5,1985.5,"TWO","PROCESSED","yes",2,23,"moderate","occurrence-based",-0.934584547998598,"vertebrate","N",0.4262295,3.181106,"pos","A128_P1","Santos_al_2014_Ecography","10.1111/ecog.00931",-119.62849,37.82557,3837.29,76.74,3762.9,133.06,3895.96,197.2,3762.9,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S4547","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-119.6284913,37.82557282,-119.066384752254,38.1610573645058,-120.165150204818,37.4823446469879,"neg","negpos",3.6073355,3.181106,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2725931.46414132,0.725290356379249,1.01239720956976,-0.089226718826268,"A128_P1","Peromyscus maniculatus","A128","P1","ELE","TE","-2",-0.03278689,"m/year",61,-0.2596684,3.181106,0.01724967,1925.5,1985.5,"TWO","PROCESSED","yes",2,23,"moderate","occurrence-based",-0.934584547998598,"vertebrate","N",0.03278689,3.181106,"pos","A128_P1","Santos_al_2014_Ecography","10.1111/ecog.00931",-119.62849,37.82557,3837.29,76.74,3762.9,133.06,3895.96,197.2,3762.9,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S4555","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-119.6284913,37.82557282,-119.066384752254,38.1610573645058,-120.165150204818,37.4823446469879,"neg","negpos",3.21389289,3.181106,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",159828.033975185,0.745730639520631,1.10704041486839,-0.0142168576892843,"A139_P1","Peromyscus maniculatus","A139","P1","LAT","LE","0",0,"km/year",26,0.7602277,NA,0.009896058,1981,2006,"TWO","OPPORTUNISTIC","no",2,8,"small","occurrence-based",3.18663275921293,"vertebrate","N",0,0.7602277,"pos","A139_P1","Myers_al_2009_GCB","10.1111/j.1365-2486.2009.01846.x",-86.43865,45.89822,209095.67,368.99,1826.07,8.96,1835.04,417.94,368.99,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","[1,99]","S9586","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-86.43864555,45.89822105,-90.2694816684442,47.5321043541327,-83.0259395805472,44.1121534301367,"neg","negpos",0.7602277,0.7602277,0
"Peromyscus maniculatus",-89.233,46.2821,0.8,0.804828973843058,1.38603374763427,0.206900454249598,"Lawrence & Fraser","Microsatellite",2643438.01683448,0.725316284401143,1.01250441911804,-0.0891417494583829,"A179_P1","Peromyscus maniculatus","A179","P1","ELE","LE","0",0,"m/year",88,-0.2749956,3.109229,0.01706326,1917,2004,"TWO","PROCESSED","no",2,2,"small","occurrence-based",-0.768095967637946,"vertebrate","N",0,3.109229,"pos","A179_P1","Yang_al_2011_GCB","10.1111/j.1365-2486.2011.02394.x",-119.64518,37.81478,4533.55,77.92,3762.9,133.06,3895.96,164.85,3762.9,2,0.693147180559945,"small",1,"RESURVEYED","occurrence","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S16147","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Peromyscus","Mammal","T",-119.64517668,37.81477516,-119.596958114326,38.1848272231978,-119.613664385603,37.4955917074914,"neg","negpos",3.109229,3.109229,0
