"spp","N.x","He_harm","He_harm2","He_harm3","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N.y","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A128_P1","Microtus californicus",128,"P1","ELE","LE","-1",-0.01639344,"m/year",61,-0.2596684,3.181106,1925.5,1985.5,"TWO","PROCESSED","yes",23,"moderate","occurrence-based",-0.934584547998598,"vertebrate","N",0.01639344,3.181106,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18985","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.6284913,37.82557282,-119.066384752254,38.1610573645058,-120.165150204818,37.4823446469879,3.19749944,3.181106,0,-0.151072142394001,"neg","negpos","neg","negpos",3.332178142394,3.181106,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A49_P1","Microtus californicus",49,"P1","ELE","LE","505",5.738636,"m/year",88,-0.1668911,3.402739,1917,2004,"TWO","PROCESSED","no",28,"small","occurrence-based",-0.434491939871098,"vertebrate","N",5.738636,3.402739,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18983","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.86274395,37.68160567,-119.093665823219,38.0473405972908,-120.538784348819,37.2714868085694,-2.335897,-2.335897,0,0.644422262242461,"pos","pospos","pos","pospos",2.75831673775754,2.75831673775754,2.75831673775754
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P1","Microtus californicus",55,"P1","ELE","LE","0",0,"m/year",85,-0.0193846,0.7302234,1922.5,2006.5,"TWO","PROCESSED","no",25,"moderate","occurrence-based",1.09336655382804,"vertebrate","N",0,0.7302234,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18977","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-121.43637624,40.31412096,-122.85122243127,40.8497389405997,-120.046161764654,39.7801164668015,0.7302234,0.7302234,0,-0.0162093883526987,"neg","negpos","neg","negpos",0.746432788352699,0.7302234,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P2","Microtus californicus",55,"P2","ELE","LE","0",0,"m/year",85,-0.1322324,2.627229,1922.5,2006.5,"TWO","PROCESSED","no",31,"moderate","occurrence-based",0.474431312572887,"vertebrate","N",0,2.627229,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18979","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.98513459,37.87092148,-120.98118535542,38.2806045138873,-119.001392328993,37.4574825382886,2.627229,2.627229,0,-0.0158717555828437,"neg","negpos","neg","negpos",2.64310075558284,2.627229,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P3","Microtus californicus",55,"P3","ELE","LE","0",0,"m/year",85,0.04660238,1.684076,1922.5,2006.5,"TWO","PROCESSED","no",26,"moderate","occurrence-based",1.52081410891049,"vertebrate","N",0,1.684076,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18984","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-118.8812793,36.3044479,-119.820387240179,37.5135535555522,-117.970539425354,35.076056837553,1.684076,1.684076,0,-0.0170004260625787,"neg","negpos","neg","negpos",1.70107642606258,1.684076,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A128_P1","Microtus californicus",128,"P1","ELE","TE","5",0.08196721,"m/year",61,-0.2596684,3.181106,1925.5,1985.5,"TWO","PROCESSED","yes",23,"moderate","occurrence-based",-0.934584547998598,"vertebrate","N",0.08196721,3.181106,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18976","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.6284913,37.82557282,-119.066384752254,38.1610573645058,-120.165150204818,37.4823446469879,3.09913879,3.09913879,3.09913879,-0.450707692755149,"pos","pospos","neg","negpos",3.63181369275515,3.181106,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A49_P1","Microtus californicus",49,"P1","ELE","TE","0",0,"m/year",88,-0.1668911,3.402739,1917,2004,"TWO","PROCESSED","no",28,"small","occurrence-based",-0.434491939871098,"vertebrate","N",0,3.402739,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18982","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.86274395,37.68160567,-119.093665823219,38.0473405972908,-120.538784348819,37.2714868085694,3.402739,3.402739,0,-0.342223149188993,"neg","negpos","neg","negpos",3.74496214918899,3.402739,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P1","Microtus californicus",55,"P1","ELE","TE","0",0,"m/year",85,-0.0193846,0.7302234,1922.5,2006.5,"TWO","PROCESSED","no",25,"moderate","occurrence-based",1.09336655382804,"vertebrate","N",0,0.7302234,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18981","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-121.43637624,40.31412096,-122.85122243127,40.8497389405997,-120.046161764654,39.7801164668015,0.7302234,0.7302234,0,-0.225839006894197,"neg","negpos","neg","negpos",0.956062406894197,0.7302234,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P2","Microtus californicus",55,"P2","ELE","TE","0",0,"m/year",85,-0.1322324,2.627229,1922.5,2006.5,"TWO","PROCESSED","no",31,"moderate","occurrence-based",0.474431312572887,"vertebrate","N",0,2.627229,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18978","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-119.98513459,37.87092148,-120.98118535542,38.2806045138873,-119.001392328993,37.4574825382886,2.627229,2.627229,0,-0.206640839478673,"neg","negpos","neg","negpos",2.83386983947867,2.627229,0
"Microtus californicus",23,0.715,0.919752907053857,0.0487411980351875,"A55_P3","Microtus californicus",55,"P3","ELE","TE","465",5.470588,"m/year",85,0.04660238,1.684076,1922.5,2006.5,"TWO","PROCESSED","no",26,"moderate","occurrence-based",1.52081410891049,"vertebrate","N",5.470588,1.684076,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S18980","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Mammal","T",-118.8812793,36.3044479,-119.820387240179,37.5135535555522,-117.970539425354,35.076056837553,-3.786512,-3.786512,0,0.728006215311517,"pos","pospos","pos","pospos",0.956069784688483,0.956069784688483,0.956069784688483
"Mimulus guttatus",23,0.505,0.0199998997588121,-0.647124883049761,"A147_P1","Mimulus guttatus",147,"P1","ELE","O","130.51",2.23094,"m/year",58.5,0.02036048,2.186771,1932.5,1990,"TWO","PROCESSED","yes",4426,"moderate","abundance-based",3.72488876623441,"vascular.plant","N",2.23094,2.186771,"pos","[1.8e+03,1.94e+03]","(31.3,62.4]","(924,4.43e+03]","S19082","Plantae",NA,"Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Plant","T",-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,-0.0441690000000001,-0.0441690000000001,0,0.434732549471943,"pos","pospos","pos","pospos",1.75203845052806,1.75203845052806,1.75203845052806
"Mimulus guttatus",23,0.505,0.0199998997588121,-0.647124883049761,"A138_P1","Mimulus guttatus",138,"P1","LAT","O","10.41952857",0.2977008,"km/year",35,2.311916,NA,1976,2010,"TWO","OPPORTUNISTIC","yes",411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",0.2977008,2.311916,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S19083","Plantae",NA,"Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,2.0142152,2.0142152,2.0142152,0.028473607688354,"pos","pospos","pos","pospos",2.28344239231165,2.28344239231165,2.28344239231165
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A110_P1","Molothrus ater",110,"P1","ELE","O","-12.961",-0.6171905,"m/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.6171905,10.5773,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19256","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,11.1944905,10.5773,0,-0.251535232580833,"neg","negpos","neg","negpos",10.8288352325808,10.5773,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A115_P3","Molothrus ater",115,"P3","ELE","O","73",0.7411168,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0.7411168,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S19262","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,0.6984102,0.6984102,0.6984102,0.0105655532156264,"pos","pospos","pos","pospos",1.42896144678437,1.42896144678437,1.42896144678437
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A17_P1","Molothrus ater",17,"P1","ELE","O","-15.1",-0.7190476,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.7190476,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S19265","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,5.8627956,5.143748,0,-0.36427372347951,"neg","negpos","neg","negpos",5.50802172347951,5.143748,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A10_P1","Molothrus ater",10,"P1","LAT","O","-3.22",-3.22,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",3.22,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19264","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,4.2397,1.0197,0,-0.856943834301303,"neg","negpos","neg","negpos",1.8766438343013,1.0197,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A10_P1","Molothrus ater",10,"P1","LAT","O","-9.32",-9.32,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",9.32,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19258","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,10.3397,1.0197,0,-2.7010936329474,"neg","negpos","neg","negpos",3.7207936329474,1.0197,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A110_P1","Molothrus ater",110,"P1","LAT","O","-36.77",-1.750952,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",1.750952,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19255","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,5.908777,4.157825,0,-0.639853696265003,"neg","negpos","neg","negpos",4.797678696265,4.157825,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A122_P1","Molothrus ater",122,"P1","LAT","O","-29.8",-0.745,"km/year",40,1.960697,NA,1966,2005,"CONTINUOUS","PROCESSED","no",290,"large","abundance-based",7.00895987073912,"vertebrate","N",0.745,1.960697,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S19253","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,2.705697,1.960697,0,-0.310498710313813,"neg","negpos","neg","negpos",2.27119571031381,1.960697,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A162_P1","Molothrus ater",162,"P1","LAT","O","-0.44",-2.129696,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",2.129696,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S19261","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,3.607463,1.477767,0,-0.777280382909007,"neg","negpos","neg","negpos",2.25504738290901,1.477767,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A162_P1","Molothrus ater",162,"P1","LAT","O","0.8",3.872174,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",3.872174,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S19254","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,-2.394407,-2.394407,0,1.03720278955002,"pos","pospos","pos","pospos",0.44056421044998,0.44056421044998,0.44056421044998
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A17_P1","Molothrus ater",17,"P1","LAT","O","-7.77",-0.37,"km/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.37,0.8090054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S19260","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,1.1790054,0.8090054,0,0.167632611461347,"neg","negpos","pos","pospos",0.641372788538653,0.641372788538653,0.641372788538653
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A115_P3","Molothrus ater",115,"P3","ELE","LE","1524",15.47208,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",15.47208,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S19259","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,-14.032553,-14.032553,0,1.8347072496855,"pos","pospos","pos","pospos",-0.3951802496855,-0.3951802496855,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A10_P1","Molothrus ater",10,"P1","LAT","LE","5.58",5.58,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",5.58,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19257","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,-4.5603,-4.5603,0,0.674597640968423,"pos","pospos","pos","pospos",0.345102359031577,0.345102359031577,0.345102359031577
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A110_P1","Molothrus ater",110,"P1","LAT","LE","-95.531",-4.549095,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",4.549095,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19267","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,8.70692,4.157825,0,-1.40316738835418,"neg","negpos","neg","negpos",5.56099238835418,4.157825,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A110_P2","Molothrus ater",110,"P2","LAT","LE","-35.174",-1.674952,"km/year",21,4.157825,NA,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",1.674952,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19263","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,5.832777,4.157825,0,-0.792427279123392,"neg","negpos","neg","negpos",4.95025227912339,4.157825,0
"Molothrus ater",1,0.574714286,0.301100091150738,-0.42972289940517,"A115_P3","Molothrus ater",115,"P3","ELE","TE","-96",-0.9746193,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0.9746193,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S19266","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,2.4141463,1.439527,0,-0.171803959546855,"neg","negpos","neg","negpos",1.61133095954686,1.439527,0
"Molva molva",9,0.671,0.712681685423256,-0.111407018567892,"A47_P1","Molva molva",47,"P1","LAT","TE","0.068",7.5701,"km/year",25,5.648735,NA,1977,2001,"CONTINUOUS","OPPORTUNISTIC","no",36,"small","abundance-based",4.33456087434438,"vertebrate","N",7.5701,5.648735,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S19269","Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Molva","Fish","M",3.41029942,56.81581123,4.73417269511384,60.9273096593134,1.6663065419134,52.2063717408632,-1.921365,-1.921365,0,-0.128918050580103,"pos","pospos","neg","negpos",5.7776530505801,5.648735,0
"Morone saxatilis",5,0.759,1.14715055297864,0.224609805791595,"A196_P4","Morone saxatilis",196,"P4","LAT","O","47475.474",-1.371025,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026871541674,"vertebrate","N",1.371025,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S19342","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","Morone","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,1.8030914,0.4320664,0,-0.363238093257498,"neg","negpos","neg","negpos",0.795304493257498,0.4320664,0
"Mycteria americana",4,0.3851666665,-0.467672931530479,-1.02428948178902,"A10_P1","Mycteria americana",10,"P1","LAT","O","0.36",0.36,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",0.36,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19466","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Mycteria","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,0.6597,0.6597,0.6597,-0.309441976613936,"pos","pospos","neg","negpos",1.32914197661394,1.0197,0
"Mycteria americana",4,0.3851666665,-0.467672931530479,-1.02428948178902,"A10_P1","Mycteria americana",10,"P1","LAT","O","2.37",2.37,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",2.37,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19467","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Mycteria","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,-1.3503,-1.3503,0,0.298220498021908,"pos","pospos","pos","pospos",0.721479501978092,0.721479501978092,0.721479501978092
"Mycteria americana",4,0.3851666665,-0.467672931530479,-1.02428948178902,"A10_P1","Mycteria americana",10,"P1","LAT","LE","-2.53",-2.53,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",2.53,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S19468","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Mycteria","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,3.5497,1.0197,0,-0.733158462039608,"neg","negpos","neg","negpos",1.75285846203961,1.0197,0
