"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",275732.058309185,0.592968693501472,0.376865929595115,-0.371125843712179,"A8_P1","Perisoreus infaustus",8,"P1","LAT","O","-12.1",-1.008333,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.008333,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22008","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.296535,1.296535,1.296535,-0.69974432474815,"neg","negneg","neg","negneg",1.60512367525185,1.60512367525185,1.60512367525185
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",275732.058309185,0.592968693501472,0.376865929595115,-0.371125843712179,"A8_P2","Perisoreus infaustus",8,"P2","LAT","O","21.1",0.9813953,"km/year",21.5,3.085317,NA,1987.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.9813953,3.085317,"pos","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S22012","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,2.1039217,2.1039217,2.1039217,-0.283603780436836,"pos","pospos","neg","negpos",3.36892078043684,3.085317,0
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",275732.058309185,0.592968693501472,0.376865929595115,-0.371125843712179,"A8_P3","Perisoreus infaustus",8,"P3","LAT","O","9",0.2769231,"km/year",32.5,1.945243,NA,1976.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.2769231,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22013","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.6683199,1.6683199,1.6683199,-0.440008407525675,"pos","pospos","neg","negpos",2.38525140752568,1.945243,0
"Perisoreus infaustus",21.81667,62.46919574,0.568,0.568,0.273685204498628,-0.450925484540556,"De Kort","Microsatellite",301870.761173668,0.575027189684241,0.302702997319525,-0.428483216931227,"A9_P1","Perisoreus infaustus",9,"P1","LAT","TE","-10",-0.8333333,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",150,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.8333333,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22011","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.4715347,1.4715347,1.4715347,0.689911507289232,"neg","negneg","pos","posneg",2.99477950728923,2.304868,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6078789.53877768,0.630260256321238,0.543348514875073,-0.242368747877693,"A135_P1","Anas platyrhynchos",135,"P1","ELE","O","-22.44562036",-2.04051094181818,"m/year",11,-0.470659048,-3.225667814,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.36480723892521,"vertebrate","N",2.04051094181818,-3.225667814,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S1736","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,1.18515687218182,1.18515687218182,1.18515687218182,-0.718725547441833,"neg","negneg","neg","negneg",2.50694226655817,2.50694226655817,2.50694226655817
"Anas platyrhynchos",-91.2076,29.4232,0.7086,0.7086,0.888555562871814,0.0246132724153759,"Lawrence & Fraser","Microsatellite",1335288.22564599,0.663781490266298,0.689787648894132,-0.129113192762998,"A10_P1","Anas platyrhynchos",10,"P1","LAT","O","5.65",5.65,"km/year",30,1.019699697,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177088108,"vertebrate","N",5.65,1.019699697,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1740","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,-4.630300303,-4.630300303,0,1.30622332770808,"pos","pospos","pos","pospos",-0.28652363070808,-0.28652363070808,0
"Anas platyrhynchos",-91.2076,29.4232,0.7086,0.7086,0.888555562871814,0.0246132724153759,"Lawrence & Fraser","Microsatellite",1335288.22564599,0.663781490266298,0.689787648894132,-0.129113192762998,"A10_P1","Anas platyrhynchos",10,"P1","LAT","O","0.8",0.8,"km/year",30,1.019699697,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177088108,"vertebrate","N",0.8,1.019699697,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1734","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,0.219699697,0.219699697,0.219699697,-0.160026922035129,"pos","pospos","neg","negpos",1.17972661903513,1.019699697,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",1068437.74365921,0.603236059360706,0.429374608968513,-0.330515800019899,"A108_P1","Anas platyrhynchos",108,"P1","LAT","O","-3.31",-0.1324,"km/year",25,2.309644127,NA,1984.5,2008.5,"TWO","PROCESSED","yes",71,"moderate","occurrence-based",3.35126049150372,"vertebrate","N",0.1324,2.309644127,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S1742","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,2.442044127,2.309644127,0,-0.208587565382093,"neg","negpos","neg","negpos",2.51823169238209,2.309644127,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6078789.53877768,0.630260256321238,0.543348514875073,-0.242368747877693,"A135_P1","Anas platyrhynchos",135,"P1","LAT","O","-42985.35996",-3.90775999636364,"km/year",11,-0.470659048,-3.225667814,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.36480723892521,"vertebrate","N",3.90775999636364,-0.470659048,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S1737","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,-3.43710094836364,-3.43710094836364,0,-1.19280799161567,"neg","negneg","neg","negneg",-0.72214894361567,-0.72214894361567,0
"Anas platyrhynchos",-91.2076,29.4232,0.7086,0.7086,0.888555562871814,0.0246132724153759,"Lawrence & Fraser","Microsatellite",1467697.9143937,0.662048898432479,0.682055654069739,-0.135093092684195,"A162_P1","Anas platyrhynchos",162,"P1","LAT","O","0.35",1.69407608695652,"km/year",23,1.477767272,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691442124485,"vertebrate","N",1.69407608695652,1.477767272,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S1729","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,-0.21630881495652,-0.21630881495652,0,-0.139687079972828,"pos","pospos","neg","negpos",1.61745435197283,1.477767272,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",5305513.5998333,0.625309971661579,0.522346377573767,-0.258611733296774,"A181_P1","Anas platyrhynchos",181,"P1","LAT","O","-70140",-4.38375,"km/year",16,0.576353951,8.029236288,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657286834,"vertebrate","N",4.38375,0.576353951,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S1730","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,4.960103951,0.576353951,0,-1.73717424362232,"neg","negpos","neg","negpos",2.31352819462232,0.576353951,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6425386.64444883,0.632074610768445,0.551015896300307,-0.236438819751527,"A247_P1","Anas platyrhynchos",247,"P1","LAT","O","0",0,"km/year",27.5,1.94524313976463,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294135229,"vertebrate","N",0,1.94524313976463,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1735","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.94524313976463,1.94524313976463,0,-0.270981573899633,"neg","negpos","neg","negpos",2.21622471366426,1.94524313976463,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6425386.64444883,0.632074610768445,0.551015896300307,-0.236438819751527,"A8_P1","Anas platyrhynchos",8,"P1","LAT","O","3.5",0.291666666666667,"km/year",12,-2.304868184,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",0.291666666666667,-2.304868184,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1741","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,2.59653485066667,2.304868184,0,-0.213557911415125,"pos","posneg","neg","negneg",2.09131027258488,2.09131027258488,2.09131027258488
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6425386.64444883,0.632074610768445,0.551015896300307,-0.236438819751527,"A8_P2","Anas platyrhynchos",8,"P2","LAT","O","37",1.72093023255814,"km/year",21.5,3.085317119,NA,1987.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.72093023255814,3.085317119,"pos","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S1738","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.36438688644186,1.36438688644186,1.36438688644186,0.0331431367397168,"pos","pospos","pos","pospos",3.05217398226028,3.05217398226028,3.05217398226028
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6425386.64444883,0.632074610768445,0.551015896300307,-0.236438819751527,"A8_P3","Anas platyrhynchos",8,"P3","LAT","O","40.5",1.24615384615385,"km/year",32.5,1.94524314,NA,1976.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.24615384615385,1.94524314,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1732","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,0.69908929384615,0.69908929384615,0.69908929384615,-0.0538199348749613,"pos","pospos","neg","negpos",1.99906307487496,1.94524314,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",1914359.49197561,0.633020772817191,0.556736267916108,-0.232014702747902,"A10_P1","Anas platyrhynchos",10,"P1","LAT","LE","-0.14",-0.14,"km/year",30,1.019699697,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177088108,"vertebrate","N",0.14,1.019699697,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1731","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,1.159699697,1.019699697,0,-0.150102942700734,"neg","negpos","neg","negpos",1.16980263970073,1.019699697,0
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",1413465.73765254,0.613319219804807,0.4724578254761,-0.297195378983686,"A108_P1","Anas platyrhynchos",108,"P1","LAT","LE","-4.22",-0.1688,"km/year",25,2.309644127,NA,1984.5,2008.5,"TWO","PROCESSED","yes",71,"moderate","occurrence-based",3.35126049150372,"vertebrate","N",0.1688,2.309644127,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S1739","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,2.478444127,2.309644127,0,0.0516389661659328,"neg","negpos","pos","pospos",2.25800516083407,2.25800516083407,2.25800516083407
"Anas platyrhynchos",-73.7452,40.9811,0.542,0.542,0.168390329833683,-0.532360201843366,"Lawrence & Fraser","Microsatellite",6202776.42756724,0.632821844470499,0.55420492484786,-0.233972435332846,"A9_P1","Anas platyrhynchos",9,"P1","LAT","LE","-5",-0.416666666666667,"km/year",12,-2.304868184,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",150,"large","occurrence-based",4.14340294137106,"vertebrate","N",0.416666666666667,-2.304868184,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S1733","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.88820151733333,1.88820151733333,1.88820151733333,-0.376618939998131,"neg","negneg","neg","negneg",1.92824924400187,1.92824924400187,1.92824924400187
"Tetrao urogallus",12.18395,60.00627333,0.62,0.62,0.489528695538525,-0.28399282299917,"De Kort","Microsatellite",396485.505629557,0.6052601680065,0.429083185462279,-0.33074118602203,"A135_P1","Tetrao urogallus",135,"P1","ELE","O","-14.65038641",-1.331853,"m/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",1.331853,-3.225668,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29582","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,1.893815,1.893815,1.893815,-0.547761158362762,"neg","negneg","neg","negneg",2.67790684163724,2.67790684163724,2.67790684163724
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A113_P1","Tetrao urogallus",113,"P1","LAT","O","23.205",0.6445833,"km/year",36,2.348407,NA,1976,2011,"MULTIPLE","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.6445833,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29578","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,1.7038237,1.7038237,1.7038237,-0.406997965457407,"pos","pospos","neg","negpos",2.75540496545741,2.348407,0
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A113_P2","Tetrao urogallus",113,"P2","LAT","O","14.051",1.277364,"km/year",11,0.752779,NA,1976,1986,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",1.277364,0.752779,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29576","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-0.524585,-0.524585,0,-0.011029653057,"pos","pospos","neg","negpos",0.763808653057,0.752779,0
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A113_P3","Tetrao urogallus",113,"P3","LAT","O","-73.142",-7.3142,"km/year",10,6.929532,NA,1986,1995,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",7.3142,6.929532,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29575","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,14.243732,6.929532,0,-2.86437748960492,"neg","negpos","neg","negpos",9.79390948960492,6.929532,0
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A113_P4","Tetrao urogallus",113,"P4","LAT","O","66.403",5.533583,"km/year",12,1.394681,NA,1995,2006,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",5.533583,1.394681,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29577","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-4.138902,-4.138902,0,1.09384811165457,"pos","pospos","pos","pospos",0.30083288834543,0.30083288834543,0.30083288834543
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A113_P5","Tetrao urogallus",113,"P5","LAT","O","30.09",5.015,"km/year",6,5.460747,NA,2006,2011,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",5.015,5.460747,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29580","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,0.445747,0.445747,0.445747,0.794328347795043,"pos","pospos","pos","pospos",4.66641865220496,4.66641865220496,4.66641865220496
"Tetrao urogallus",12.18395,60.00627333,0.62,0.62,0.489528695538525,-0.28399282299917,"De Kort","Microsatellite",396485.505629557,0.6052601680065,0.429083185462279,-0.33074118602203,"A135_P1","Tetrao urogallus",135,"P1","LAT","O","-29069.5017",-2.642682,"km/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",2.642682,-0.470659,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29584","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,-2.172023,-2.172023,0,-1.0352112996189,"neg","negneg","neg","negneg",-0.5645522996189,-0.5645522996189,0
"Tetrao urogallus",41.73039,64.44024323,0.59,0.59,0.363951111323715,-0.381114122612698,"De Kort","Microsatellite",741527.448624707,0.59456872806894,0.384587283504446,-0.365154173440457,"A143_P1","Tetrao urogallus",143,"P1","LAT","O","42.3",0.1099761,"km/year",27.5,2.348407,NA,1979.5,2006,"TWO","PROCESSED","no",128,"large","abundance-based",4.13364796426425,"vertebrate","N",0.1099761,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","(99,254]","S29583","Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrao","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,2.2384309,2.2384309,2.2384309,-0.627681603251504,"pos","pospos","neg","negpos",2.9760886032515,2.348407,0
